"ID_ENTITY","year","vals","lon","lat"
"1177",5000,2.04111735026041,33.5,41.5
"1177",6000,3.48541227976481,33.5,41.5
"1177",7000,-1.37760384877523,33.5,41.5
"1177",8000,0.15796629587809,33.5,41.5
"1177",9000,9.03495566050211,33.5,41.5
"1177",10000,-1.42395909627279,33.5,41.5
"1177",11000,-20.9177263577779,33.5,41.5
"1177",12000,-26.1685245831807,33.5,41.5
"1180",100,0,33.5,44.5
"1180",1000,5.5045607884725,33.5,44.5
"1180",2000,8.00168069203695,33.5,44.5
"1180",3000,7.51161702473959,33.5,44.5
"1180",4000,11.5695575078328,33.5,44.5
"1180",5000,14.6155312856038,33.5,44.5
"1180",6000,20.0224622090658,33.5,44.5
"1180",7000,11.2373507817586,33.5,44.5
"1180",8000,11.5560839970907,33.5,44.5
"1180",9000,13.669963200887,33.5,44.5
"1180",10000,1.91113837560018,33.5,44.5
"1180",11000,3.48267396291097,33.5,44.5
"1180",12000,-14.3398234049479,33.5,44.5
"1181",100,0,33.5,45.5
"1181",1000,5.72272173563639,33.5,45.5
"1181",2000,9.3302313486735,33.5,45.5
"1181",3000,8.42055098215739,33.5,45.5
"1181",4000,12.8401467005412,33.5,45.5
"1181",5000,16.0500876108805,33.5,45.5
"1181",6000,21.4027382532756,33.5,45.5
"1181",7000,12.7187668482463,33.5,45.5
"1181",8000,12.6335531870524,33.5,45.5
"1181",9000,13.62238184611,33.5,45.5
"1181",10000,3.18577686945597,33.5,45.5
"1181",11000,5.22132269541422,33.5,45.5
"1181",12000,-11.9438699086507,33.5,45.5
"1182",100,0,33.5,46.5
"1182",1000,5.89225546518961,33.5,46.5
"1182",2000,10.4310375849406,33.5,46.5
"1182",3000,9.31147448221842,33.5,46.5
"1182",4000,13.9219051996867,33.5,46.5
"1182",5000,17.1087795893351,33.5,46.5
"1182",6000,22.2920271555583,33.5,46.5
"1182",7000,13.9607140223185,33.5,46.5
"1182",8000,13.2801663080851,33.5,46.5
"1182",9000,13.1937834421794,33.5,46.5
"1182",10000,4.55667940775553,33.5,46.5
"1182",11000,6.25708643595377,33.5,46.5
"1182",12000,-10.0383065541585,33.5,46.5
"1183",100,0,33.5,47.5
"1183",1000,7.09781392415365,33.5,47.5
"1183",2000,10.572761853536,33.5,47.5
"1183",3000,9.95258935292562,33.5,47.5
"1183",4000,14.5720895131429,33.5,47.5
"1183",5000,16.9023440678914,33.5,47.5
"1183",6000,21.5701363881429,33.5,47.5
"1183",7000,14.8538134892782,33.5,47.5
"1183",8000,13.1363824208577,33.5,47.5
"1183",9000,11.7371466954549,33.5,47.5
"1183",10000,5.12671502431234,33.5,47.5
"1183",11000,4.66340192159017,33.5,47.5
"1183",12000,-11.6165243784587,33.5,47.5
"1185",100,0,33.5,49.5
"1185",1000,7.69761912027995,33.5,49.5
"1185",2000,11.5322872797648,33.5,49.5
"1185",3000,11.1347414652506,33.5,49.5
"1185",4000,15.4729830423991,33.5,49.5
"1185",5000,16.797168413798,33.5,49.5
"1185",6000,21.0472933451335,33.5,49.5
"1185",7000,16.0923773447673,33.5,49.5
"1185",8000,12.6621987024943,33.5,49.5
"1185",9000,9.12619463602702,33.5,49.5
"1185",10000,5.29762903849284,33.5,49.5
"1185",11000,2.60475222269694,33.5,49.5
"1185",12000,-12.6113751729329,33.5,49.5
"1186",100,0,33.5,50.5
"1186",1000,8.15378379821777,33.5,50.5
"1186",2000,11.7246170043945,33.5,50.5
"1186",3000,11.5417041778564,33.5,50.5
"1186",4000,15.6055030822754,33.5,50.5
"1186",5000,16.1536655426025,33.5,50.5
"1186",6000,20.3230991363525,33.5,50.5
"1186",7000,16.3319873809814,33.5,50.5
"1186",8000,12.1771459579468,33.5,50.5
"1186",9000,7.59608745574951,33.5,50.5
"1186",10000,4.13052940368652,33.5,50.5
"1186",11000,0.388702392578125,33.5,50.5
"1186",12000,-14.7081184387207,33.5,50.5
"1187",100,0,33.5,51.5
"1187",1000,8.45241483052572,33.5,51.5
"1187",2000,12.1694348653158,33.5,51.5
"1187",3000,12.1321080525716,33.5,51.5
"1187",4000,15.8300755818685,33.5,51.5
"1187",5000,15.7613633473714,33.5,51.5
"1187",6000,20.0150235493978,33.5,51.5
"1187",7000,16.5137818654378,33.5,51.5
"1187",8000,11.9212544759115,33.5,51.5
"1187",9000,6.46413739522298,33.5,51.5
"1187",10000,2.46822293599447,33.5,51.5
"1187",11000,-1.52883307139079,33.5,51.5
"1187",12000,-16.3506399790446,33.5,51.5
"1188",100,0,33.5,52.5
"1188",1000,8.40597025553385,33.5,52.5
"1188",2000,13.1581942240397,33.5,52.5
"1188",3000,13.2479216257731,33.5,52.5
"1188",4000,16.4112116495768,33.5,52.5
"1188",5000,16.1269613901774,33.5,52.5
"1188",6000,20.6025854746501,33.5,52.5
"1188",7000,16.8347059885661,33.5,52.5
"1188",8000,12.1536471048991,33.5,52.5
"1188",9000,6.00830713907877,33.5,52.5
"1188",10000,0.939288775126137,33.5,52.5
"1188",11000,-2.31770547231039,33.5,52.5
"1188",12000,-16.3182900746663,33.5,52.5
"1189",100,0,33.5,53.5
"1189",1000,8.92290433247884,33.5,53.5
"1189",2000,13.5474809010824,33.5,53.5
"1189",3000,13.8756593068441,33.5,53.5
"1189",4000,16.5990289052327,33.5,53.5
"1189",5000,15.670134862264,33.5,53.5
"1189",6000,20.4640534718831,33.5,53.5
"1189",7000,16.7575791676839,33.5,53.5
"1189",8000,12.1268437703451,33.5,53.5
"1189",9000,5.1009209950765,33.5,53.5
"1189",10000,-2.00637690226237,33.5,53.5
"1189",11000,-4.86494414011637,33.5,53.5
"1189",12000,-19.0890604654948,33.5,53.5
"119",100,0,-3.5,50.5
"119",1000,5.02030658721924,-3.5,50.5
"119",2000,10.9272842407227,-3.5,50.5
"119",3000,20.3913793563843,-3.5,50.5
"119",4000,29.3104705810547,-3.5,50.5
"119",5000,33.623517036438,-3.5,50.5
"119",6000,35.6530885696411,-3.5,50.5
"119",7000,23.0681276321411,-3.5,50.5
"119",8000,33.2682056427002,-3.5,50.5
"119",9000,41.7172031402588,-3.5,50.5
"119",10000,27.6384258270264,-3.5,50.5
"119",11000,8.71281909942627,-3.5,50.5
"119",12000,-7.91285514831543,-3.5,50.5
"1190",100,0,33.5,54.5
"1190",1000,9.23872184753418,33.5,54.5
"1190",2000,14.0567359924316,33.5,54.5
"1190",3000,14.6605186462402,33.5,54.5
"1190",4000,16.8659591674805,33.5,54.5
"1190",5000,15.5370502471924,33.5,54.5
"1190",6000,20.7287769317627,33.5,54.5
"1190",7000,16.594123840332,33.5,54.5
"1190",8000,12.3334560394287,33.5,54.5
"1190",9000,4.40474224090576,33.5,54.5
"1190",10000,-5.03304767608643,33.5,54.5
"1190",11000,-7.0597448348999,33.5,54.5
"1190",12000,-21.4400672912598,33.5,54.5
"1191",100,0,33.5,55.5
"1191",1000,9.40808423360188,33.5,55.5
"1191",2000,14.4501012166341,33.5,55.5
"1191",3000,15.4093297322591,33.5,55.5
"1191",4000,17.0554745992025,33.5,55.5
"1191",5000,15.4783891042074,33.5,55.5
"1191",6000,21.0754426320394,33.5,55.5
"1191",7000,16.2128041585286,33.5,55.5
"1191",8000,12.6010526021322,33.5,55.5
"1191",9000,3.64894898732503,33.5,55.5
"1191",10000,-8.19000879923503,33.5,55.5
"1191",11000,-9.2924877802531,33.5,55.5
"1191",12000,-23.9891554514567,33.5,55.5
"1192",100,0,33.5,56.5
"1192",1000,9.49297014872234,33.5,56.5
"1192",2000,14.3086992899577,33.5,56.5
"1192",3000,15.6421724955241,33.5,56.5
"1192",4000,16.8193346659342,33.5,56.5
"1192",5000,15.033499399821,33.5,56.5
"1192",6000,20.9609438578288,33.5,56.5
"1192",7000,15.3206717173259,33.5,56.5
"1192",8000,12.5953776041667,33.5,56.5
"1192",9000,2.45380846659343,33.5,56.5
"1192",10000,-11.9283250172933,33.5,56.5
"1192",11000,-12.2231505711873,33.5,56.5
"1192",12000,-27.7167371114095,33.5,56.5
"1193",100,0,33.5,57.5
"1193",1000,9.12098821004231,33.5,57.5
"1193",2000,14.0292352040609,33.5,57.5
"1193",3000,15.8645814259847,33.5,57.5
"1193",4000,16.4906590779622,33.5,57.5
"1193",5000,14.7634290059408,33.5,57.5
"1193",6000,20.8907254536947,33.5,57.5
"1193",7000,14.1742318471273,33.5,57.5
"1193",8000,12.5996945699056,33.5,57.5
"1193",9000,1.15947659810384,33.5,57.5
"1193",10000,-15.1543127695719,33.5,57.5
"1193",11000,-14.7973934809367,33.5,57.5
"1193",12000,-30.9819208780925,33.5,57.5
"1194",100,0,33.5,58.5
"1194",1000,7.19267654418945,33.5,58.5
"1194",2000,14.7369976043701,33.5,58.5
"1194",3000,17.6858367919922,33.5,58.5
"1194",4000,17.0788612365723,33.5,58.5
"1194",5000,16.0229187011719,33.5,58.5
"1194",6000,22.3219394683838,33.5,58.5
"1194",7000,13.5745429992676,33.5,58.5
"1194",8000,13.5891704559326,33.5,58.5
"1194",9000,0.758397102355957,33.5,58.5
"1194",10000,-14.7995538711548,33.5,58.5
"1194",11000,-14.7227210998535,33.5,58.5
"1194",12000,-30.1370220184326,33.5,58.5
"1195",100,0,33.5,59.5
"1195",1000,5.57427978515625,33.5,59.5
"1195",2000,13.0936851501465,33.5,59.5
"1195",3000,16.6584720611572,33.5,59.5
"1195",4000,15.606595993042,33.5,59.5
"1195",5000,14.7887096405029,33.5,59.5
"1195",6000,20.8970546722412,33.5,59.5
"1195",7000,11.1381120681763,33.5,59.5
"1195",8000,12.4867630004883,33.5,59.5
"1195",9000,-1.72112560272217,33.5,59.5
"1195",10000,-18.3006601333618,33.5,59.5
"1195",11000,-18.1963443756104,33.5,59.5
"1195",12000,-34.4340734481812,33.5,59.5
"1196",100,0,33.5,60.5
"1196",1000,3.54229863484701,33.5,60.5
"1196",2000,11.3096288045247,33.5,60.5
"1196",3000,15.5106671651204,33.5,60.5
"1196",4000,14.0921948750814,33.5,60.5
"1196",5000,13.6798127492269,33.5,60.5
"1196",6000,19.3732827504476,33.5,60.5
"1196",7000,8.67785580952962,33.5,60.5
"1196",8000,11.3252309163411,33.5,60.5
"1196",9000,-4.02652231852213,33.5,60.5
"1196",10000,-20.8915802637736,33.5,60.5
"1196",11000,-14.0985380808512,33.5,60.5
"1196",12000,NA,33.5,60.5
"1197",100,0,33.5,61.5
"1197",1000,3.9430685043335,33.5,61.5
"1197",2000,8.55437469482422,33.5,61.5
"1197",3000,12.5293254852295,33.5,61.5
"1197",4000,11.7992649078369,33.5,61.5
"1197",5000,11.6439743041992,33.5,61.5
"1197",6000,16.4067840576172,33.5,61.5
"1197",7000,5.58551502227783,33.5,61.5
"1197",8000,9.36621284484863,33.5,61.5
"1197",9000,-6.97451019287109,33.5,61.5
"1197",10000,-25.6084179878235,33.5,61.5
"1197",11000,-25.8767919540405,33.5,61.5
"1197",12000,-44.5142421722412,33.5,61.5
"1198",100,0,33.5,62.5
"1198",1000,3.57404200236002,33.5,62.5
"1198",2000,7.83687845865885,33.5,62.5
"1198",3000,12.1749674479167,33.5,62.5
"1198",4000,11.5526568094889,33.5,62.5
"1198",5000,12.006867090861,33.5,62.5
"1198",6000,15.8652998606364,33.5,62.5
"1198",7000,4.48580614725748,33.5,62.5
"1198",8000,9.28541247049967,33.5,62.5
"1198",9000,-7.64538796742757,33.5,62.5
"1198",10000,-25.1046713193258,33.5,62.5
"1198",11000,NA,33.5,62.5
"1198",12000,NA,33.5,62.5
"1199",100,0,33.5,63.5
"1199",1000,5.72288672129313,33.5,63.5
"1199",2000,7.80255953470866,33.5,63.5
"1199",3000,11.8593718210856,33.5,63.5
"1199",4000,12.0718561808268,33.5,63.5
"1199",5000,13.191588083903,33.5,63.5
"1199",6000,15.8009287516276,33.5,63.5
"1199",7000,4.42511526743571,33.5,63.5
"1199",8000,10.2162186304728,33.5,63.5
"1199",9000,-6.75474198659261,33.5,63.5
"1199",10000,-23.8625639279683,33.5,63.5
"1199",11000,-21.9208424886068,33.5,63.5
"1199",12000,NA,33.5,63.5
"12",100,0,-0.5,42.5
"12",1000,9.64850521087646,-0.5,42.5
"12",2000,6.2943115234375,-0.5,42.5
"12",3000,17.5913553237915,-0.5,42.5
"12",4000,22.4252319335938,-0.5,42.5
"12",5000,20.8333673477173,-0.5,42.5
"12",6000,18.4660987854004,-0.5,42.5
"12",7000,21.3887939453125,-0.5,42.5
"12",8000,27.5517425537109,-0.5,42.5
"12",9000,30.477442741394,-0.5,42.5
"12",10000,33.7168083190918,-0.5,42.5
"12",11000,10.9307641983032,-0.5,42.5
"12",12000,-8.08023643493652,-0.5,42.5
"120",100,0,-3.5,51.5
"120",1000,6.54294999440511,-3.5,51.5
"120",2000,12.0316966374715,-3.5,51.5
"120",3000,20.9339450200399,-3.5,51.5
"120",4000,30.5576003392537,-3.5,51.5
"120",5000,35.8833287556966,-3.5,51.5
"120",6000,38.7794955571492,-3.5,51.5
"120",7000,27.3978560765584,-3.5,51.5
"120",8000,37.1904090245565,-3.5,51.5
"120",9000,43.4415124257406,-3.5,51.5
"120",10000,29.1340277989705,-3.5,51.5
"120",11000,8.96855004628499,-3.5,51.5
"120",12000,-9.06016937891642,-3.5,51.5
"1200",100,0,33.5,64.5
"1200",1000,8.10571511586507,33.5,64.5
"1200",2000,9.07701714833578,33.5,64.5
"1200",3000,13.1581681569417,33.5,64.5
"1200",4000,13.9085772832235,33.5,64.5
"1200",5000,15.7183593114217,33.5,64.5
"1200",6000,17.0833428700765,33.5,64.5
"1200",7000,5.86398728688558,33.5,64.5
"1200",8000,12.3244269688924,33.5,64.5
"1200",9000,-4.31115500132243,33.5,64.5
"1200",10000,-20.4677397410075,33.5,64.5
"1200",11000,-28.560427347819,33.5,64.5
"1200",12000,-42.4684011141459,33.5,64.5
"1201",100,0,33.5,65.5
"1201",1000,10.1224304835002,33.5,65.5
"1201",2000,10.5761887232463,33.5,65.5
"1201",3000,14.9024016062419,33.5,65.5
"1201",4000,15.9650580088298,33.5,65.5
"1201",5000,18.4049336115519,33.5,65.5
"1201",6000,18.5616709391276,33.5,65.5
"1201",7000,7.91719500223795,33.5,65.5
"1201",8000,20.0774428049723,33.5,65.5
"1201",9000,NA,33.5,65.5
"1201",10000,NA,33.5,65.5
"1201",11000,-24.7464192708333,33.5,65.5
"1201",12000,-38.0353051026662,33.5,65.5
"1203",100,0,33.5,67.5
"1203",1000,13.1257152557373,33.5,67.5
"1203",2000,7.90322589874268,33.5,67.5
"1203",3000,11.2181081771851,33.5,67.5
"1203",4000,14.1827459335327,33.5,67.5
"1203",5000,18.5429344177246,33.5,67.5
"1203",6000,15.4720125198364,33.5,67.5
"1203",7000,7.92267322540283,33.5,67.5
"1203",8000,15.1507368087769,33.5,67.5
"1203",9000,2.41486883163452,33.5,67.5
"1203",10000,-13.8974401950836,33.5,67.5
"1203",11000,-19.3384878635406,33.5,67.5
"1203",12000,-35.5076225399971,33.5,67.5
"1204",100,0,33.5,68.5
"1204",1000,14.0600887934367,33.5,68.5
"1204",2000,6.71346728006999,33.5,68.5
"1204",3000,9.69153563181559,33.5,68.5
"1204",4000,13.2069965998332,33.5,68.5
"1204",5000,18.6081234614054,33.5,68.5
"1204",6000,14.0257164637248,33.5,68.5
"1204",7000,8.50138441721598,33.5,68.5
"1204",8000,15.7648550669352,33.5,68.5
"1204",9000,4.75761858622233,33.5,68.5
"1204",10000,-13.223592599233,33.5,68.5
"1204",11000,-14.8943341573079,33.5,68.5
"1204",12000,NA,33.5,68.5
"121",100,0,-3.5,52.5
"121",1000,6.41268030802409,-3.5,52.5
"121",2000,10.7233740488688,-3.5,52.5
"121",3000,18.1310488382975,-3.5,52.5
"121",4000,27.8031469980876,-3.5,52.5
"121",5000,33.3130852381388,-3.5,52.5
"121",6000,37.6197783152262,-3.5,52.5
"121",7000,29.3317362467448,-3.5,52.5
"121",8000,38.236097017924,-3.5,52.5
"121",9000,41.6898638407389,-3.5,52.5
"121",10000,32.0185438791911,-3.5,52.5
"121",11000,4.77979818979899,-3.5,52.5
"121",12000,-18.8639353116353,-3.5,52.5
"1215",100,0,34.5,37.5
"1215",1000,0.884288787841797,34.5,37.5
"1215",2000,-5.91059970855713,34.5,37.5
"1215",3000,4.04954385757446,34.5,37.5
"1215",4000,8.04085445404053,34.5,37.5
"1215",5000,-2.15444850921631,34.5,37.5
"1215",6000,-1.26227474212646,34.5,37.5
"1215",7000,-17.952684044838,34.5,37.5
"1215",8000,-17.5403512716293,34.5,37.5
"1215",9000,-6.10109210014343,34.5,37.5
"1215",10000,-16.8664597272873,34.5,37.5
"1215",11000,-26.3142274618149,34.5,37.5
"1215",12000,-11.4284515380859,34.5,37.5
"1216",100,0,34.5,38.5
"1216",1000,5.30424086252848,34.5,38.5
"1216",2000,-3.97935899098714,34.5,38.5
"1216",3000,5.74358240763346,34.5,38.5
"1216",4000,7.68261496225993,34.5,38.5
"1216",5000,0.513585249582928,34.5,38.5
"1216",6000,1.50697485605876,34.5,38.5
"1216",7000,-11.0811186631521,34.5,38.5
"1216",8000,-9.81808169682821,34.5,38.5
"1216",9000,2.95141998926799,34.5,38.5
"1216",10000,-7.83086164792379,34.5,38.5
"1216",11000,-25.0373855282863,34.5,38.5
"1216",12000,-18.332319577535,34.5,38.5
"1217",100,0,34.5,39.5
"1217",1000,7.62912050882975,34.5,39.5
"1217",2000,-2.08429940541586,34.5,39.5
"1217",3000,6.7763868967692,34.5,39.5
"1217",4000,7.73879210154215,34.5,39.5
"1217",5000,3.07825247446696,34.5,39.5
"1217",6000,4.51697317759196,34.5,39.5
"1217",7000,-4.5673688252767,34.5,39.5
"1217",8000,-3.72334941228231,34.5,39.5
"1217",9000,8.34464995066325,34.5,39.5
"1217",10000,-0.230909188588463,34.5,39.5
"1217",11000,-19.9024874766668,34.5,39.5
"1217",12000,-22.3723760445913,34.5,39.5
"1218",100,0,34.5,40.5
"1218",1000,7.36079406738281,34.5,40.5
"1218",2000,-0.779304027557373,34.5,40.5
"1218",3000,6.26846313476562,34.5,40.5
"1218",4000,7.17500305175781,34.5,40.5
"1218",5000,4.97698211669922,34.5,40.5
"1218",6000,7.54340171813965,34.5,40.5
"1218",7000,0.236695289611816,34.5,40.5
"1218",8000,0.638967037200928,34.5,40.5
"1218",9000,10.4099187850952,34.5,40.5
"1218",10000,2.16442108154297,34.5,40.5
"1218",11000,-14.3768692016602,34.5,40.5
"1218",12000,-24.9678342342377,34.5,40.5
"1219",100,0,34.5,41.5
"1219",1000,7.49871635437012,34.5,41.5
"1219",2000,-2.52282524108887,34.5,41.5
"1219",3000,4.50556755065918,34.5,41.5
"1219",4000,6.86973476409912,34.5,41.5
"1219",5000,2.28113746643066,34.5,41.5
"1219",6000,3.77974128723145,34.5,41.5
"1219",7000,-1.4710693359375,34.5,41.5
"1219",8000,-0.139369010925293,34.5,41.5
"1219",9000,8.50932788848877,34.5,41.5
"1219",10000,-2.18627643585205,34.5,41.5
"1219",11000,-21.2635641098022,34.5,41.5
"1219",12000,-25.8380889892578,34.5,41.5
"1223",100,0,34.5,46.5
"1223",1000,5.44483470916748,34.5,46.5
"1223",2000,10.0215692520142,34.5,46.5
"1223",3000,9.19952392578125,34.5,46.5
"1223",4000,13.5726337432861,34.5,46.5
"1223",5000,16.8378086090088,34.5,46.5
"1223",6000,22.5445222854614,34.5,46.5
"1223",7000,13.926305770874,34.5,46.5
"1223",8000,12.8298263549805,34.5,46.5
"1223",9000,12.4977998733521,34.5,46.5
"1223",10000,4.90758848190308,34.5,46.5
"1223",11000,6.32017993927002,34.5,46.5
"1223",12000,-11.3827981948853,34.5,46.5
"1227",100,0,34.5,50.5
"1227",1000,8.14490985870361,34.5,50.5
"1227",2000,11.3932933807373,34.5,50.5
"1227",3000,11.5060224533081,34.5,50.5
"1227",4000,15.4515399932861,34.5,50.5
"1227",5000,16.0952434539795,34.5,50.5
"1227",6000,20.646900177002,34.5,50.5
"1227",7000,16.1051502227783,34.5,50.5
"1227",8000,11.4725503921509,34.5,50.5
"1227",9000,6.55256748199463,34.5,50.5
"1227",10000,3.1542854309082,34.5,50.5
"1227",11000,0.396509170532227,34.5,50.5
"1227",12000,-16.2746639251709,34.5,50.5
"1228",100,0,34.5,51.5
"1228",1000,8.69872347513834,34.5,51.5
"1228",2000,11.5231196085612,34.5,51.5
"1228",3000,11.8319002787272,34.5,51.5
"1228",4000,15.5183931986491,34.5,51.5
"1228",5000,15.3331839243571,34.5,51.5
"1228",6000,19.9267260233561,34.5,51.5
"1228",7000,16.1121393839518,34.5,51.5
"1228",8000,11.0112997690837,34.5,51.5
"1228",9000,5.08377901713053,34.5,51.5
"1228",10000,0.90122858683268,34.5,51.5
"1228",11000,-2.26496346791586,34.5,51.5
"1228",12000,-18.9956734975179,34.5,51.5
"1229",100,0,34.5,52.5
"1229",1000,8.67812538146973,34.5,52.5
"1229",2000,12.4275989532471,34.5,52.5
"1229",3000,12.8476829528809,34.5,52.5
"1229",4000,16.0592155456543,34.5,52.5
"1229",5000,15.6227474212646,34.5,52.5
"1229",6000,20.4341773986816,34.5,52.5
"1229",7000,16.362283706665,34.5,52.5
"1229",8000,11.161937713623,34.5,52.5
"1229",9000,4.46132564544678,34.5,52.5
"1229",10000,-0.953715324401855,34.5,52.5
"1229",11000,-3.18498516082764,34.5,52.5
"1229",12000,-19.2124881744385,34.5,52.5
"123",100,0,-3.5,54.5
"123",1000,10.5563023885091,-3.5,54.5
"123",2000,14.7379353841146,-3.5,54.5
"123",3000,20.9814122517904,-3.5,54.5
"123",4000,32.3135426839193,-3.5,54.5
"123",5000,40.585568745931,-3.5,54.5
"123",6000,43.9159396489461,-3.5,54.5
"123",7000,37.2076381047567,-3.5,54.5
"123",8000,44.6568349202474,-3.5,54.5
"123",9000,44.266718228658,-3.5,54.5
"123",10000,26.5458005269368,-3.5,54.5
"123",11000,8.13881142934163,-3.5,54.5
"123",12000,-11.5275344053904,-3.5,54.5
"1230",100,0,34.5,53.5
"1230",1000,8.90956115722656,34.5,53.5
"1230",2000,13.0376987457275,34.5,53.5
"1230",3000,13.684534072876,34.5,53.5
"1230",4000,16.4266777038574,34.5,53.5
"1230",5000,15.5662403106689,34.5,53.5
"1230",6000,20.6684169769287,34.5,53.5
"1230",7000,16.3683223724365,34.5,53.5
"1230",8000,11.2804431915283,34.5,53.5
"1230",9000,3.73731422424316,34.5,53.5
"1230",10000,-3.61721134185791,34.5,53.5
"1230",11000,-4.99420547485352,34.5,53.5
"1230",12000,-20.817138671875,34.5,53.5
"1231",100,0,34.5,54.5
"1231",1000,9.38507652282715,34.5,54.5
"1231",2000,13.1701812744141,34.5,54.5
"1231",3000,14.0736389160156,34.5,54.5
"1231",4000,16.4456157684326,34.5,54.5
"1231",5000,15.0155048370361,34.5,54.5
"1231",6000,20.4432983398438,34.5,54.5
"1231",7000,15.9531669616699,34.5,54.5
"1231",8000,11.2059650421143,34.5,54.5
"1231",9000,2.70615291595459,34.5,54.5
"1231",10000,-7.30611801147461,34.5,54.5
"1231",11000,-7.89257049560547,34.5,54.5
"1231",12000,-24.1632976531982,34.5,54.5
"1232",100,0,34.5,55.5
"1232",1000,9.29394658406576,34.5,55.5
"1232",2000,13.8201497395833,34.5,55.5
"1232",3000,15.1369012196859,34.5,55.5
"1232",4000,16.8666699727376,34.5,55.5
"1232",5000,15.36075146993,34.5,55.5
"1232",6000,21.1467927296956,34.5,55.5
"1232",7000,15.7259629567464,34.5,55.5
"1232",8000,11.6381829579671,34.5,55.5
"1232",9000,2.17561181386312,34.5,55.5
"1232",10000,-9.98723189036051,34.5,55.5
"1232",11000,-9.3638588587443,34.5,55.5
"1232",12000,-25.5377356211344,34.5,55.5
"1233",100,0,34.5,56.5
"1233",1000,9.44945335388184,34.5,56.5
"1233",2000,13.5037536621094,34.5,56.5
"1233",3000,15.1748580932617,34.5,56.5
"1233",4000,16.5268478393555,34.5,56.5
"1233",5000,14.7629470825195,34.5,56.5
"1233",6000,20.7842655181885,34.5,56.5
"1233",7000,14.7027111053467,34.5,56.5
"1233",8000,11.487720489502,34.5,56.5
"1233",9000,0.894902229309082,34.5,56.5
"1233",10000,-13.943380355835,34.5,56.5
"1233",11000,-12.5142965316772,34.5,56.5
"1233",12000,-29.5164966583252,34.5,56.5
"1234",100,0,34.5,57.5
"1234",1000,8.44760004679362,34.5,57.5
"1234",2000,14.0817400614421,34.5,57.5
"1234",3000,16.5511118570964,34.5,57.5
"1234",4000,16.9402796427409,34.5,57.5
"1234",5000,15.545368830363,34.5,57.5
"1234",6000,21.8098055521647,34.5,57.5
"1234",7000,14.130028406779,34.5,57.5
"1234",8000,12.1521288553874,34.5,57.5
"1234",9000,0.349740664164223,34.5,57.5
"1234",10000,-15.2856248219808,34.5,57.5
"1234",11000,-13.2930806477865,34.5,57.5
"1234",12000,-30.0455811818441,34.5,57.5
"1235",100,0,34.5,58.5
"1235",1000,7.6946595509847,34.5,58.5
"1235",2000,13.1018937428792,34.5,58.5
"1235",3000,16.1194604237874,34.5,58.5
"1235",4000,16.0512002309163,34.5,58.5
"1235",5000,14.7760899861654,34.5,58.5
"1235",6000,20.9816430409749,34.5,58.5
"1235",7000,12.2940228780111,34.5,58.5
"1235",8000,11.6260999043783,34.5,58.5
"1235",9000,-1.47113291422526,34.5,58.5
"1235",10000,-18.6597057978312,34.5,58.5
"1235",11000,-16.4473711649577,34.5,58.5
"1235",12000,-34.0623432795207,34.5,58.5
"1236",100,0,34.5,59.5
"1236",1000,6.95250002543132,34.5,59.5
"1236",2000,11.3644644419352,34.5,59.5
"1236",3000,14.7447363535563,34.5,59.5
"1236",4000,14.5344778696696,34.5,59.5
"1236",5000,13.4555784861247,34.5,59.5
"1236",6000,19.3090578715007,34.5,59.5
"1236",7000,9.83736578623454,34.5,59.5
"1236",8000,10.5223375956217,34.5,59.5
"1236",9000,-3.78263886769612,34.5,59.5
"1236",10000,-22.5633023579915,34.5,59.5
"1236",11000,-20.2709534962972,34.5,59.5
"1236",12000,-39.0412429173787,34.5,59.5
"1237",100,0,34.5,60.5
"1237",1000,4.71696853637695,34.5,60.5
"1237",2000,9.9293155670166,34.5,60.5
"1237",3000,14.0803661346436,34.5,60.5
"1237",4000,13.28493309021,34.5,60.5
"1237",5000,12.7537651062012,34.5,60.5
"1237",6000,18.1942234039307,34.5,60.5
"1237",7000,7.46550941467285,34.5,60.5
"1237",8000,9.56340789794922,34.5,60.5
"1237",9000,-5.867431640625,34.5,60.5
"1237",10000,-24.1851329803467,34.5,60.5
"1237",11000,-22.562623500824,34.5,60.5
"1237",12000,-41.3875389099121,34.5,60.5
"1238",100,0,34.5,61.5
"1238",1000,4.30602868398031,34.5,61.5
"1238",2000,8.03136189778646,34.5,61.5
"1238",3000,12.3222268422445,34.5,61.5
"1238",4000,11.7988484700521,34.5,61.5
"1238",5000,11.7294877370199,34.5,61.5
"1238",6000,16.312354405721,34.5,61.5
"1238",7000,5.07875951131185,34.5,61.5
"1238",8000,8.43030865987142,34.5,61.5
"1238",9000,-7.79612509409586,34.5,61.5
"1238",10000,-26.6112062136332,34.5,61.5
"1238",11000,-25.5798126856486,34.5,61.5
"1238",12000,-45.2535320917765,34.5,61.5
"1239",100,0,34.5,62.5
"1239",1000,3.22330633799235,34.5,62.5
"1239",2000,8.17729250590006,34.5,62.5
"1239",3000,13.2305285135905,34.5,62.5
"1239",4000,12.340326944987,34.5,62.5
"1239",5000,12.9120451609294,34.5,62.5
"1239",6000,16.7665468851725,34.5,62.5
"1239",7000,4.73143831888834,34.5,62.5
"1239",8000,8.97698561350504,34.5,62.5
"1239",9000,-7.74652894337972,34.5,62.5
"1239",10000,-24.1475900014242,34.5,62.5
"1239",11000,NA,34.5,62.5
"1239",12000,NA,34.5,62.5
"124",100,0,-3.5,55.5
